synthetic_id,generated_text,gt_is_help_request,gt_classification_category,gt_location_name,gt_google_map_url,gt_lat,gt_lng,gt_victim_name,gt_victim_phone,gt_victim_gender,gt_victim_nickname,gt_reporter_name,gt_reporter_phone,gt_reporter_gender,gt_reporter_nickname,gt_victims_json,gt_dead,gt_critical,gt_urgent,gt_safe,gt_child,gt_bedridden,gt_item_firstaid,gt_item_food,gt_item_energy,source_template_id
SYN_NER_790,"ช่วยด้วยค่ะ บ้านอยู่ที่ ต.ฝายแก้ว อ.ภูเพียง น่าน พิกัด 18.2683, 102.307 ตอนนี้ลำบากมากค่ะ มีคนเสียชีวิต 1 รายในที่เกิดเหตุด้วย

ตอนนี้มีคนเจ็บเป็นเด็กชายตัวเล็กคนนึง โดนตะขาบไฟกัดที่นิ้วมือ นิ้วบวมเป่งแดงแจ๋ ร้องไห้ด้วยความปวด น่าสงสารมากค่ะ 😭 แล้วก็มีคุณปิ่นทองที่เป็นผู้ป่วยติดเตียงอยู่ด้วย แกมีอาการปวดเมื่อยไหล่และคอ บิดขยับได้ดี รู้วันเวลาสถานที่ปกติธรรมดา

ติดต่อสอบถามเพิ่มเติมได้ที่ป้าธนชาภา (เอลล่า) โทร 0661482238 นะคะ ตอนนี้พวกเราขาดแคลนอาหารแล้วก็ต้องการไฟฉายหรืออุปกรณ์ให้แสงสว่างด่วนเลยค่ะ ฝากกู้ภัยหรืออาสาเข้าช่วยทีนะคะ 🙏🚨",True,help_request,ต.ฝายแก้ว อ.ภูเพียง น่าน,,18.2683,102.307,ป้าธนชาภา,0661482238,female,เอลล่า,บางลักษณ์,,female,,"[{""name"": null, ""age"": 11, ""age_group"": ""child"", ""age_disclosure"": ""indirect"", ""gender"": ""male"", ""triage_color"": ""YELLOW"", ""symptoms_literal"": ""น้องโดนตะขาบไฟกัดที่นิ้วมือ นิ้วบวมเป่งแดงแจ๋ ร้องไห้ด้วยความปวด"", ""is_bedridden"": false}, {""name"": ""คุณปิ่นทอง"", ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""ปวดเมื่อยไหล่และคอ บิดขยับได้ดี รู้วันเวลาสถานที่ปกติธรรมดา"", ""is_bedridden"": true}]",1,0,1,1,1,1,0,1,19,519
SYN_NER_791,ประกาศเตือนภัยจากกรมอุตุนิยมวิทยาครับ ช่วง 24 ชม. ข้างหน้า พื้นที่ภาคใต้ฝั่งตะวันออกจะมีฝนตกหนักถึงหนักมาก ใครที่อยู่ในพื้นที่เสี่ยงภัยใกล้ทางน้ำไหลหรือพื้นที่ลาดเชิงเขา รบกวนเตรียมย้ายของขึ้นที่สูงและติดตามข่าวสารอย่างใกล้ชิดนะครับ ระวังดินโคลนถล่มด้วยครับ ขอให้ทุกคนปลอดภัยนะ ⚠️⛈️,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,725
SYN_NER_792,ขอส่งกำลังใจให้ทุกคนในพื้นที่ประสบภัยนะคะ ขอให้สถานการณ์คลี่คลายลงโดยเร็ว ขอให้ทุกคนปลอดภัย และผ่านช่วงเวลานี้ไปได้ด้วยกันนะคะ เป็นกำลังใจให้พี่น้องทุกคนและทีมเจ้าหน้าที่ทุกคนเลยค่ะ สู้ๆ นะคะ ✌️🧡,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,702
SYN_NER_793,อัปเดตสถานการณ์น้ำท่วมแยกไฟแดงช่วงสายครับ ตอนนี้ระดับน้ำหยุดนิ่งแล้วแต่ยังสูงอยู่ รถเล็ก/มอเตอร์ไซค์ยังไม่แนะนำให้ผ่านนะครับ ใครจะสัญจรผ่านเส้นนี้ลองเช็คเส้นทางเลี่ยงกันด้วยนะ ระวังกันด้วยครับทุกคน ⚠️🌊,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,939
SYN_NER_794,สถานการณ์น้ำในซอยเช้านี้เริ่มทรงตัวแล้วค่ะ รถเล็กยังพอสัญจรได้อยู่ แต่ยังไงฝากเผื่อเวลากันด้วยนะคะ ขับขี่ปลอดภัยกันทุกคนค่ะ ✌️✌️✌️🚙💨,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,1323
SYN_NER_795,"ขอความช่วยเหลือด่วนด้วยครับ! ที่หมู่บ้านบ้านดอน ตำบลดอนมูล อำเภอเมืองบึงกาฬ จังหวัดบึงกาฬ 

ตอนนี้หมอภคญาณี สุทธิวิชา อาการหนักมากครับ แม่หายใจไม่ออก หน้าเริ่มเขียว ตัวเขียวคล้ำ ขาดออกซิเจนรุนแรง ผมไม่รู้จะทำยังไงแล้วครับ ต้องการทีมกู้ภัยช่วยด่วนเลย ขออุปกรณ์ปฐมพยาบาล ถังออกซิเจน แล้วก็อาหารให้ด้วยครับ ติดต่อผมอิสระได้เลยครับ ช่วยพวกเราด้วยนะครับ 😭🙏",True,help_request,หมู่บ้านบ้านดอน ตำบลดอนมูล อำเภอเมืองบึงกาฬ จังหวัดบึงกาฬ,,0.0,0.0,หมอภคญาณี สุทธิวิชา,,female,ปอ,อิสระ,,male,,"[{""name"": ""หมอภคญาณี สุทธิวิชา"", ""age"": 22, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""RED"", ""symptoms_literal"": ""แม่หายใจไม่ออก หน้าเริ่มเขียว ตัวเขียวคล้ำ ขาดออกซิเจนรุนแรง"", ""is_bedridden"": false}]",0,1,0,0,0,0,1,11,1,491
SYN_NER_796,"ใครเห็นโพสต์นี้ช่วยด้วยค่ะ!! 😭😭 ตอนนี้ทุกคนติดอยู่ที่ทางหลวงหมายเลข 127 บริเวณกิโลเมตรที่ 45 ตำบลแม่สา อำเภอแม่สาย จังหวัดเชียงราย พิกัดตามนี้เลยค่ะ https://maps.app.goo.gl/CRCxYiZAY7

ข้างในนี้มีผู้ประสบภัย 3 คน อาการหนักมากค่ะ 
- ลูกสาวอายุ 1 ขวบ น้องบ่นเจ็บคอเล็กน้อย ไม่มีไข้อ่อนๆ กินน้ำและอาหารได้ปกติ
- น้องธนภรณ์ (เด็ก) ตอนนี้อาการน่าห่วงมาก มีอาการไข้สูงร่วมกับซึม คอแข็งเกร็ง ก้มหัวลงไม่ได้เลย
- แล้วก็มีผู้หญิงวัย 34 ปีที่เป็นหญิงตั้งครรภ์ มีอาการชักเกร็งอย่างรุนแรง ตาเหลือก ตัวเกร็งชักชวน อาการหนักมากค่ะ!

ตอนนี้พวกเราต้องการไฟฉายหรืออุปกรณ์ให้แสงสว่างด่วนเลยค่ะ มืดมากแล้ว ใครเป็นกู้ภัยหรืออยู่ใกล้รบกวนส่งคนมาดูหน่อยนะคะ หรือติดต่อเบอร์ 064 696 9508 (น้องภัคพงศ์) ได้เลยค่ะ หนูใบพัดประสานงานอยู่ตรงนี้ ช่วยแชร์ด้วยนะคะ 🙏🙏🙏 #แม่สายต้องรอด #ช่วยด้วย",True,help_request,ทางหลวงหมายเลข 127 บริเวณกิโลเมตรที่ 45 ตำบลแม่สา อำเภอแม่สาย จังหวัดเชียงราย,https://maps.app.goo.gl/CRCxYiZAY7,0.0,0.0,น้องภัคพงศ์ สว่างพลกรัง,064 696 9508,male,,อัจฉรินธร นามประกาย,,female,ใบพัด,"[{""name"": null, ""age"": 1, ""age_group"": ""child"", ""age_disclosure"": ""direct"", ""gender"": ""female"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""น้องบ่นเจ็บคอเล็กน้อย ไม่มีไข้อ่อนๆ กินน้ำและอาหารได้ปกติ"", ""is_bedridden"": false}, {""name"": ""น้องธนภรณ์"", ""age"": 8, ""age_group"": ""child"", ""age_disclosure"": ""indirect"", ""gender"": ""male"", ""triage_color"": ""RED"", ""symptoms_literal"": ""ไข้สูงร่วมกับซึม คอแข็งเกร็ง ก้มหัวลงไม่ได้เลย"", ""is_bedridden"": false}, {""name"": null, ""age"": 34, ""age_group"": ""adult"", ""age_disclosure"": ""direct"", ""gender"": ""female"", ""triage_color"": ""RED"", ""symptoms_literal"": ""หญิงตั้งครรภ์มีอาการชักเกร็งอย่างรุนแรง ตาเหลือก ตัวเกร็งชักชวน"", ""is_bedridden"": false}]",0,2,0,1,2,0,0,0,15,1472
SYN_NER_797,รบ,True,help_request,วัดพระธาตุศรีจอมทอง ตำบลศรีจอมทอง อำเภอเมือง จังหวัดเชียงราย,,0.0,0.0,มุกธิดา สงรักษ์,,female,ลูกพรุน,กันตนา คำเรือง,0856109377,female,โบ,"[{""name"": null, ""age"": 85, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""male"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""เมื่อยเอว บ่นปวดตึงเนื้อตัวธรรมดา ตื่นดี ไม่มีอาการทางคลินิกน่ากังวล"", ""is_bedridden"": false}, {""name"": null, ""age"": 1, ""age_group"": ""child"", ""age_disclosure"": ""direct"", ""gender"": ""male"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""หลานชายสะดุดล้มหน้าแข้งฟกช้ำดำเขียวเล็กน้อย บ่นเจ็บนิดหน่อยแต่ยังร่าเริง"", ""is_bedridden"": false}, {""name"": null, ""age"": 11, ""age_group"": ""child"", ""age_disclosure"": ""indirect"", ""gender"": ""male"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""ลูกตัวรุมๆ วัดไข้ได้ 37.8 องศา ยังวิ่งเล่นและกินข้าวได้ปกติ"", ""is_bedridden"": false}]",0,0,0,3,2,0,0,1,1,1520
SYN_NER_798,"สำหรับใครที่อยากร่วมสมทบทุนหรือบริจาคสิ่งของจำเป็น ตอนนี้ทางทีมอาสาในพื้นที่เริ่มเปิดจุดรับของแห้ง น้ำดื่ม และยาประจำบ้านแล้วนะคะ เพื่อนำไปจัดเป็นถุงยังชีพกระจายให้พี่น้องโซนที่ยังเข้าถึงยาก

ใครสะดวกหรือพอจะมีกำลัง อยากร่วมช่วยกันสามารถทักแชทสอบถามพิกัดจุดรับบริจาคได้เลยครับ ขอบคุณทุกคนมากจริงๆ ที่มีน้ำใจช่วยเหลือกันครับ 🙏🏻📦❤️",False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,1363
SYN_NER_799,ช่วยด้วยค่ะทุกคน ด่วนเลย! หลานชายตัวเล็กที่บ้านอาการหนักมาก หายใจเฮือกๆ หายใจไม่ทัน เหมือนเหนื่อยล้าจะหยุดหายใจ ตอนนี้วิกฤตมากค่ะ บ้านห้วยทราย ตำบลห้วยทราย อำเภอเมืองแพร่ จังหวัดแพร่ ไฟฟ้าไม่มีเลยค่ะ หมอวีรญา (ลูกเดือย) โทร 084 332 1953 พิกัด 15.8891 100.0333 https://maps.app.goo.gl/FQMKg1YbpN ใครอยู่ใกล้ช่วยประสานงานหน่อยค่ะ อาใบบัวร้อนใจมาก 🙏😭,True,help_request,บ้านห้วยทราย ตำบลห้วยทราย อำเภอเมืองแพร่ จังหวัดแพร่,https://maps.app.goo.gl/FQMKg1YbpN,15.8891,100.0333,หมอวีรญา,084 332 1953,female,ลูกเดือย,อาใบบัว,,female,ใบบัว,"[{""name"": null, ""age"": 3, ""age_group"": ""child"", ""age_disclosure"": ""indirect"", ""gender"": ""male"", ""triage_color"": ""RED"", ""symptoms_literal"": ""หายใจเฮือกๆ หายใจไม่ทัน เหมือนเหนื่อยล้าจะหยุดหายใจ"", ""is_bedridden"": false}]",0,1,0,0,1,0,0,0,19,851
SYN_NER_800,ประกาศเตือนภัยจากกรมอุตุนิยมวิทยาครับ! พื้นที่ลุ่มต่ำริมแม่น้ำเตรียมตัวรับมือระดับน้ำที่อาจเพิ่มสูงขึ้นในคืนนี้และวันพรุ่งนี้ ใครที่อยู่ในพื้นที่เสี่ยงภัยรบกวนยกของขึ้นที่สูงหรือเตรียมอพยพไปอยู่ในพื้นที่ปลอดภัยด้วยนะครับ ⚠️ ระวังไฟฟ้าด้วย ตรวจสอบปลั๊กไฟให้ดี พ่อแม่พี่น้องอย่าลืมติดตามประกาศจากทางการอย่างใกล้ชิดนะครับ เป็นห่วงทุกคนครับ ⛈️🙏,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,611
SYN_NER_801,"ช่วยด้วยค่ะ! อยู่ตรงพิกัด 15.566, 103.7258 แถวสะพานข้ามแม่น้ำแควน้อย ต.แม่กลอง อ.เมือง จ.กาญจนบุรี ตอนนี้มีคนไข้จมน้ำหายไปพึ่งกู้ร่างขึ้นมาได้ ตัวซีดขาวเย็นเฉียบ ไม่หายใจ แกเป็นผู้ป่วยติดเตียงด้วยค่ะ อาการหนักมากไม่รู้จะทำยังไงแล้ว ใครอยู่ใกล้ๆ ช่วยประสานงานกู้ภัยด่วนเลยค่ะ! ดิฉัน อาเมชยา สาเระ อยู่กับคุณกลวัชร อาหารพวกเราก็หมดแล้ว ไม่มีอะไรจะกินเลยค่ะ 🙏🚨😭",True,help_request,สะพานข้ามแม่น้ำแควน้อย ต.แม่กลอง อ.เมือง จ.กาญจนบุรี,,15.566,103.7258,กลวัชร,,female,,อาเมชยา สาเระ,,female,,"[{""name"": null, ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""male"", ""triage_color"": ""RED"", ""symptoms_literal"": ""คนไข้จมน้ำหายไปพึ่งกู้ร่างขึ้นมาได้ ตัวซีดขาวเย็นเฉียบ ไม่หายใจ"", ""is_bedridden"": true}]",0,1,0,0,0,1,0,1,0,918
SYN_NER_802,ช่วยด้วยครับ ใครก็ได้ช่วยที ตอนนี้ผมวิสนุติดอยู่ตรงสะพานข้ามแม่น้ำน่าน ต.ท่าพระ อ.เมือง จ.น่าน ครับ แย่มากเลย หลานอยู่ๆ ก็นอนหลับสนิทแต่ลมหายใจแผ่วมาก ปลุกไม่ยอมลืมตาเลย แล้วลูกสาวอีกคนอายุ 11 ขวบก็น่าเป็นห่วงมากครับ ตอนนี้อาการเขาคือหายใจเฮือกๆ หายใจไม่ทัน เหมือนเหนื่อยล้าจะหยุดหายใจ ส่วนลูกสาวอีกคนก็เริ่มไอเป็นหวัดแล้วครับลูกสาวไอนิดหน่อยคล้ายเริ่มเป็นหวัดทั่วไป ไม่มีไข้ หายใจได้ปกติ ของให้ผมด่วนเลยนะครับ โดยเฉพาะพวกอุปกรณ์ปฐมพยาบาลช่วยได้ขอหน่อยครับแบตมือถือผมจะหมดแล้ว โทรหาผมวิสนุไม่ได้แล้วครับรีบมาที! 😭🚨,True,help_request,สะพานข้ามแม่น้ำน่าน ต.ท่าพระ อ.เมือง จ.น่าน,,0.0,0.0,วิสนุ,,male,,วิสนุ,,male,,"[{""name"": null, ""age"": 7, ""age_group"": ""child"", ""age_disclosure"": ""indirect"", ""gender"": ""male"", ""triage_color"": ""RED"", ""symptoms_literal"": ""หลานหลับสนิทแต่ลมหายใจแผ่วมาก ปลุกไม่ลืมตา"", ""is_bedridden"": false}, {""name"": null, ""age"": 11, ""age_group"": ""child"", ""age_disclosure"": ""direct"", ""gender"": ""female"", ""triage_color"": ""RED"", ""symptoms_literal"": ""หายใจเฮือกๆ หายใจไม่ทัน เหมือนเหนื่อยล้าจะหยุดหายใจ"", ""is_bedridden"": false}, {""name"": null, ""age"": 9, ""age_group"": ""child"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""ลูกสาวไอนิดหน่อยคล้ายเริ่มเป็นหวัดทั่วไป ไม่มีไข้ หายใจได้ปกติ"", ""is_bedridden"": false}]",0,2,0,1,3,0,13,0,11,1559
SYN_NER_803,"โครงการรับบริจาคของแห้งและของใช้จำเป็นครับ 🙏🏻 ใครพอมีกำลังอยากร่วมสมทบทุนหรือส่งสิ่งของมาช่วยพี่น้องผู้ประสบภัย สามารถส่งมาได้ที่จุดรับบริจาคที่ศาลาหมู่บ้านนะครับ เปิดรับตั้งแต่ 09.00 - 18.00 น. ครับ

ขอขอบคุณทุกน้ำใจแทนพี่น้องชาวบ้านทุกคนด้วยนะครับ ของทุกชิ้นจะถูกนำไปจัดถุงยังชีพเพื่อเร่งกระจายให้ถึงมือส่วนที่ต้องการโดยด่วนครับ 📦❤️ #น้ำท่วม #ร่วมด้วยช่วยกัน #บริจาคของช่วยเหลือผู้ประสบภัย",False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,572
SYN_NER_804,"ช่วยด้วยค่ะ ตอนนี้หนูติดอยู่ที่บ้านห้วยยาง ต.ห้วยยาง อ.เมือง จ.เชียงราย สถานการณ์แย่มากค่ะ ลูกชายหนูอายุ 11 ปี มีอาการลูกอ้วกพุ่งไม่หยุด กินนมหรือน้ำเข้าไปก็อ้วกออกหมด ตอนนี้เด็กเริ่มไม่ไหวแล้วค่ะ หนูต้องการชุดปฐมพยาบาลด่วนเลย แล้วพาวเวอร์แบงค์ด้วยค่ะใครพอจะมีบ้าง ของหนูแบตจะหมดแล้วติดต่อใครไม่ได้เลย

พิกัดนะคะ https://maps.app.goo.gl/varYqCMXm9 
ติดต่อหนูแพรวพราว เบอร์ 0962826388 นะคะ รบกวนด้วยค่ะ 🙏😭",True,help_request,บ้านห้วยยาง ต.ห้วยยาง อ.เมือง จ.เชียงราย,https://maps.app.goo.gl/varYqCMXm9,0.0,0.0,แพรวพราว,0962826388,female,แพรวพราว,แพรวพราว,0962826388,female,แพรวพราว,"[{""name"": null, ""age"": 11, ""age_group"": ""child"", ""age_disclosure"": ""direct"", ""gender"": ""male"", ""triage_color"": ""YELLOW"", ""symptoms_literal"": ""ลูกอ้วกพุ่งไม่หยุด กินนมหรือน้ำเข้าไปก็อ้วกออกหมด"", ""is_bedridden"": false}]",0,0,1,0,1,0,1,0,1,1145
SYN_NER_805,"ขอความช่วยเหลือหน่อยค่ะ ตอนนี้ติดอยู่ที่ สะพานข้ามแม่น้ำกก ตำบลริมโขง อำเภอเชียงแสน จังหวัดเชียงราย ค่ะ 

มีคนในบ้าน 1 คนคือตัวหนูเอง เจลลี่ (ชนุช จยะสกุล) อาการคือคันผิวหนังตามขาเนื่องจากแพ้น้ำ ล้างน้ำสะอาดและปกติสุขดี แต่ตอนนี้ของกินหมดแล้วค่ะ ต้องการชุดทำแผล อาหาร แล้วก็ไฟฉายหรือพาวเวอร์แบงค์เยอะเลยค่ะ ใครพอช่วยได้ติดต่อหนูได้ที่เบอร์ 0697008881 นะคะ 🙏😭",True,help_request,สะพานข้ามแม่น้ำกก ตำบลริมโขง อำเภอเชียงแสน จังหวัดเชียงราย,,0.0,0.0,ชนุช จยะสกุล,0697008881,female,เจลลี่,ชนุช จยะสกุล,0697008881,female,เจลลี่,"[{""name"": null, ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""male"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""คันผิวหนังตามขาเนื่องจากแพ้น้ำ ล้างน้ำสะอาดและปกติสุขดี"", ""is_bedridden"": false}]",0,0,0,1,0,0,1,1,17,673
SYN_NER_806,ประกาศแจ้งเตือนค่ะทุกคน พยากรณ์อากาศแจ้งว่าคืนนี้ฝนจะตกหนักเพิ่มในพื้นที่กรุงเทพฯ และปริมณฑล ใครที่จอดรถไว้ในที่ลุ่มต่ำหรือโซนเสี่ยงน้ำท่วมขัง อย่าลืมย้ายรถขึ้นที่สูงกันด้วยนะคะ ระวังรักษาสุขภาพกันด้วยค่ะ ⚠️⛈️,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,791
SYN_NER_807,"ช่วยด้วยค่ะ ได้โปรดช่วยพวกเราด้วยนะคะ ติดอยู่ที่บ้านห้วยต้อน ต.ห้วยต้อน อ.ป่าแดด จ.เชียงราย ค่ะ 😭😭😭

ตอนนี้ในบ้านมีเด็กเล็กคนนึงมีแผลฉีกขาดลึกจากเศษแก้ว เลือดหยุดไหลยากแต่พอหยุดได้บ้าง และมีผู้ป่วยติดเตียงอีกคนอยู่ๆ ก็มีอาการชาหนาๆ ซีกขวาของร่างกายเฉียบพลัน แขนขาหยิบจับอะไรไม่ได้ร่วงหล่น ตอนนี้ที่บ้านไฟดับสนิทเลยค่ะขอไฟฉายหรืออุปกรณ์ให้แสงสว่างหน่อยนะคะ 🚨🚨🙏",True,help_request,บ้านห้วยต้อน ต.ห้วยต้อน อ.ป่าแดด จ.เชียงราย,,0.0,0.0,น้องสุวิตา,,female,,น้องสุวิตา,,female,,"[{""name"": null, ""age"": 3, ""age_group"": ""child"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""YELLOW"", ""symptoms_literal"": ""น้องมีแผลฉีกขาดลึกจากเศษแก้ว เลือดหยุดไหลยากแต่พอหยุดได้บ้าง"", ""is_bedridden"": false}, {""name"": null, ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""YELLOW"", ""symptoms_literal"": ""มีอาการชาหนาๆ ซีกขวาของร่างกายเฉียบพลัน แขนขาหยิบจับอะไรไม่ได้ร่วงหล่น"", ""is_bedridden"": true}]",1,0,2,0,1,1,0,0,1,1618
SYN_NER_808,"ช่วยด้วยค่ะ! ตอนนี้ติดกันอยู่ที่บริเวณสะพานแม่น้ำปิง ตำบลศรีภูมิ อำเภอเมืองพิษณุโลก จังหวัดพิษณุโลก น้ำขึ้นเร็วมากน่ากลัวมากค่ะ 😭

รบกวนขอความช่วยเหลือให้คุณอภัสรดา อุดมรักษ์ (อายุ 17 ปี) ด้วยค่ะ ตอนนี้มีอาการผู้ป่วยพูดไม่ชัด ลิ้นแข็ง สื่อสารลำบาก หูอื้อ มีอาการเซทรงตัวไม่ได้ และยังมีน้องเด็กเล็กอีกคน อาการแย่มากค่ะ หน้าซีดเผือด ตัวเย็นเจี๊ยบ ปลายมือปลายเท้าเย็นจัด

หนูสุกฤษตา ทรงคำ เพื่อนของพี่อภัสรดาเฝ้าอยู่ตรงนี้ค่ะ ต้องการพวกอุปกรณ์ปฐมพยาบาลเบื้องต้นเร่งด่วนเลยค่ะ ใครพอจะช่วยเหลือได้บ้างคะ 🚨

พิกัดนี้เลยค่ะ: https://maps.app.goo.gl/XHro54g8Q5 🙏 ขอความช่วยเหลือด้วยจริงๆ ค่ะ",True,help_request,สะพานแม่น้ำปิง ตำบลศรีภูมิ อำเภอเมืองพิษณุโลก จังหวัดพิษณุโลก,https://maps.app.goo.gl/XHro54g8Q5,0.0,0.0,นางอภัสรดา อุดมรักษ์,,female,น้ำเชื่อม,สุกฤษตา ทรงคำ,,female,โวค,"[{""name"": ""นางอภัสรดา อุดมรักษ์"", ""age"": 17, ""age_group"": ""adult"", ""age_disclosure"": ""direct"", ""gender"": ""female"", ""triage_color"": ""YELLOW"", ""symptoms_literal"": ""ผู้ป่วยพูดไม่ชัด ลิ้นแข็ง สื่อสารลำบาก หูอื้อ มีอาการเซทรงตัวไม่ได้"", ""is_bedridden"": false}, {""name"": null, ""age"": 5, ""age_group"": ""child"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""RED"", ""symptoms_literal"": ""หน้าซีดเผือด ตัวเย็นเจี๊ยบ ปลายมือปลายเท้าเย็นจัด"", ""is_bedridden"": false}]",0,1,1,0,1,0,1,0,0,667
SYN_NER_809,เปิดรับบริจาคสิ่งของจำเป็น น้ำดื่ม บะหมี่กึ่งสำเร็จรูป และของใช้ส่วนตัว เพื่อนำไปสมทบกับทีมอาสาแพ็คถุงยังชีพเตรียมลงพื้นที่ช่วยเหลือพี่น้องผู้ประสบภัยนะคะ ใครสะดวกสนับสนุนร่วมสมทบทุนหรือสิ่งของ ติดต่อได้ที่หน้าเพจศูนย์ประสานงานได้เลยค่ะ ขอบคุณทุกคนมากๆ นะคะ 🙏🏻น้ำใจคนไทยไม่เคยแห้งแล้งจริงๆ ❤️ส่งกำลังใจให้ทุกคนปลอดภัยค่ะ ✌️,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,1609
SYN_NER_810,ช่วยด้วยครับ ผมชื่อภานุมาส ลูกชายตัวเล็กของผมตอนนี้แย่มากครับ ปากเขียว ตัวเขียวคล้ำ หายใจติดขัด ขาดออกซิเจน ตอนนี้ผมยังติดอยู่ที่พิกัด 14.0909 98.9263 นะครับ ใครพอมีอุปกรณ์ปฐมพยาบาลหรือออกซิเจนช่วยบอกทีครับ 😭😭 https://maps.app.goo.gl/XH8A41LSNb,True,help_request,,https://maps.app.goo.gl/XH8A41LSNb,14.0909,98.9263,คุณภานุมาส,,male,ทิศใต้,คุณภานุมาส,,male,ทิศใต้,"[{""name"": null, ""age"": 5, ""age_group"": ""child"", ""age_disclosure"": ""indirect"", ""gender"": ""male"", ""triage_color"": ""RED"", ""symptoms_literal"": ""ปากเขียว ตัวเขียวคล้ำ หายใจติดขัด ขาดออกซิเจน"", ""is_bedridden"": false}]",0,1,0,0,1,0,1,0,0,1654
SYN_NER_811,"ขอความช่วยเหลือด่วนเลยค่ะ ตอนนี้อาอลังการ์ คำหลาย ติดอยู่ที่หมู่บ้านท่าลาด ตำบลท่าลาด อำเภอเมืองเพชรบูรณ์ จังหวัดเพชรบูรณ์ (พิกัด 18.5967, 98.8759) ค่ะ มีผู้ป่วยอาการหนักมาก 1 ท่าน ตอนนี้ผู้ป่วยมีภาวะช็อกน้ำตาลต่ำ ตัวสั่นเกร็ง เย็นเฉียบ ลิ้นจุกปากสลบไป น่ากลัวมากค่ะ ต้องการชุดปฐมพยาบาลด่วนเลย แล้วไฟก็ดับมืดไปหมดแล้วด้วย ติดต่อจิรัฐิพร (สาลี่) ได้ที่เบอร์ 087 351 3715 หรือโทรหาอาอลังการ์ 0806790444 ช่วยด้วยนะคะ! 🙏😭",True,help_request,หมู่บ้านท่าลาด ตำบลท่าลาด อำเภอเมืองเพชรบูรณ์ จังหวัดเพชรบูรณ์,,18.5967,98.8759,อาอลังการ์ คำหลาย,0806790444,male,,นางสาวจิรัฐิพร,087 351 3715,female,สาลี่,"[{""name"": null, ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""RED"", ""symptoms_literal"": ""ผู้ป่วยมีภาวะช็อกน้ำตาลต่ำ ตัวสั่นเกร็ง เย็นเฉียบ ลิ้นจุกปากสลบไป"", ""is_bedridden"": false}]",0,1,0,0,0,0,20,0,1,92
