synthetic_id,generated_text,gt_is_help_request,gt_classification_category,gt_location_name,gt_google_map_url,gt_lat,gt_lng,gt_victim_name,gt_victim_phone,gt_victim_gender,gt_victim_nickname,gt_reporter_name,gt_reporter_phone,gt_reporter_gender,gt_reporter_nickname,gt_victims_json,gt_dead,gt_critical,gt_urgent,gt_safe,gt_child,gt_bedridden,gt_item_firstaid,gt_item_food,gt_item_energy,source_template_id,generator_model
SYN_NER_939,"เปิดรับบริจาคสิ่งของจำเป็นเพื่อนำไปช่วยผู้ประสบภัยน้ำท่วมในพื้นที่หาดใหญ่ครับ 🙏🏻

ขอรับน้ำดื่ม อาหารแห้ง ยาสามัญ ถุงยังชีพ และของใช้จำเป็น สามารถร่วมบริจาคได้ที่จุดรับของในชุมชน หรือสมทบทุนตามช่องทางของหน่วยงานที่ประกาศอย่างเป็นทางการนะครับ

ช่วยกันคนละไม้คนละมือ และฝากแชร์ต่อให้ถึงผู้ที่ต้องการร่วมช่วยเหลือด้วยครับ 💙",False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,124,gpt-5.6-luna
SYN_NER_940,"ขอความช่วยเหลือด่วนครับ 🚨 มีผู้หญิงในบ้านแผลมีดบาดเล็กที่นิ้วโป้ง แต่เลือดหยุดแล้ว ล้างแผลทาแผลเรียบร้อย อีกคนอาการหนักมาก คุณตาอายุ 68 ปี ปวดแน่นหน้าอกรุนแรงเหมือนมีหินทับ ร้าวไปกรามและแขน ต้องการทีมแพทย์ด่วนครับ 😭

ตอนนี้ไฟฟ้าดับ ต้องการไฟฉาย/พาวเวอร์แบงก์ รวมถึงอุปกรณ์ให้แสงสว่าง ติดต่อผม คุณณัฐกร ทองณรงค์ 0839276417 หรือฟูอัด จินดา (แดน) 0614842276 ได้เลยครับ 🙏

พิกัด 15.4125, 103.4478ช่วยด้วยครับ",True,help_request,,,15.4125,103.4478,ฟูอัด จินดา,0614842276,male,แดน,คุณณัฐกร ทองณรงค์,0839276417,male,,"[{""name"": null, ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""มีแผลมีดบาดขนาดเล็กที่นิ้วโป้ง เลือดหยุดไหลสนิทแล้ว ทาแผลล้างแล้ว"", ""is_bedridden"": false}, {""name"": null, ""age"": 64, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""RED"", ""symptoms_literal"": ""คุณตาอายุ 68 ปี ปวดแน่นหน้าอกรุนแรงเหมือนมีหินทับ ร้าวไปกรามและแขน"", ""is_bedridden"": false}]",0,1,0,1,0,0,0,0,9,215,gpt-5.6-luna
SYN_NER_941,"📦ขอเชิญร่วมบริจาคค่ะ 🙏  
เปิดรับน้ำดื่ม อาหารแห้ง ยาสามัญ เสื้อผ้า และของใช้จำเป็น เพื่อนำไปจัดชุดยังชีพช่วยผู้ได้รับผลกระทบจากน้ำท่วมในพื้นที่สงขลา  
สามารถนำมาบริจาคได้ที่จุดรับของใกล้ศาลากลางจังหวัด หรือร่วมสมทบทุนผ่านหน่วยงานท้องถิ่นนะคะ ทุกการแบ่งปันมีความหมายมากๆ 💙🌧️",False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,1307,gpt-5.6-luna
SYN_NER_942,"ขอความช่วยเหลือด่วนค่ะ!!!!! น้ำเชื่อม อัญชิสา ชมพูพื้น ติดอยู่ที่บ้านดอนแก้ว ตำบลทุ่งสะโตก อำเภอเมืองพะเยา จังหวัดพะเยา ตอนนี้มีหลานชายอายุ 3 ขวบ น้องอ้วกทุกอย่างที่กินเข้าไป ทานอาหารไม่ได้เลยแม้แต่คำเดียว 😭 แล้วมีผู้หญิงอีกคนปวดเมื่อยตามเนื้อตัว กล้ามเนื้อตึงเนื่องจากขนของหนีน้ำท่วม ขออาหารกับไฟฉาย/แบตสำรองด้วยนะคะ ติดต่อ 085-551-1464 ค่ะ พิกัด 14.868, 99.5736  
https://maps.app.goo.gl/LAaQxvGF1m 🙏🚨",True,help_request,บ้านดอนแก้ว ตำบลทุ่งสะโตก อำเภอเมืองพะเยา จังหวัดพะเยา,https://maps.app.goo.gl/LAaQxvGF1m,14.868,99.5736,อัญชิสา ชมพูพื้น,085-551-1464,female,น้ำเชื่อม,อัญชิสา ชมพูพื้น,085-551-1464,female,น้ำเชื่อม,"[{""name"": null, ""age"": 3, ""age_group"": ""child"", ""age_disclosure"": ""direct"", ""gender"": ""male"", ""triage_color"": ""YELLOW"", ""symptoms_literal"": ""น้องอ้วกทุกอย่างที่กินเข้าไป ทานอาหารไม่ได้เลยแม้แต่คำเดียว"", ""is_bedridden"": false}, {""name"": null, ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""ปวดเมื่อยตามเนื้อตัว กล้ามเนื้อตึงเนื่องจากขนของหนีน้ำท่วม"", ""is_bedridden"": false}]",0,0,1,1,1,0,0,1,1,168,gpt-5.6-luna
SYN_NER_943,"ช่วยกรีเมศวร์ด้วยค่ะ ตอนนี้อาการหนักมาก ผู้สูงอายุหัวใจเต้นแผ่วเบามาก ตัวเย็นเฉียบปัสสาวะไม่ออก ชีพจรเบาแทบไม่รู้สึก 😭 ขอทีมกู้ภัยหรือหมอมาช่วยด่วนเลยค่ะ ต้องการอาหารด้วย ติดต่อคุณฐิตินันท์นะคะ

พิกัด 18.972, 104.8584
https://maps.app.goo.gl/4F9kl3o1BX 🙏🚨",True,help_request,,https://maps.app.goo.gl/4F9kl3o1BX,18.972,104.8584,กรีเมศวร์,,male,ฟิสิกส์,คุณฐิตินันท์,,female,,"[{""name"": ""กรีเมศวร์"", ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""male"", ""triage_color"": ""RED"", ""symptoms_literal"": ""ผู้สูงอายุหัวใจเต้นแผ่วเบามาก ตัวเย็นเฉียบปัสสาวะไม่ออก ชีพจรเบาแทบไม่รู้สึก"", ""is_bedridden"": false}]",0,1,0,0,0,0,0,1,0,1264,gpt-5.6-luna
SYN_NER_944,แจ้งเตือนค่ะ ฝนยังตกต่อเนื่องหลายพื้นที่นะคะ ใครอยู่ใกล้ทางน้ำหรือพื้นที่เสี่ยง ขอให้ติดตามประกาศจากทางการและเตรียมย้ายของขึ้นที่สูงไว้ก่อนค่ะ 🙏,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,1016,gpt-5.6-luna
SYN_NER_945,อัปเดตสถานการณ์น้ำท่วมหาดใหญ่เช้านี้ครับ 🌧️ ระดับน้ำในหลายพื้นที่ยังทรงตัว รถเล็กควรหลีกเลี่ยงเส้นทางใกล้คลองอู่ตะเภาและถนนสันติราษฎร์ ตรวจสอบประกาศจากทางการก่อนออกเดินทางนะครับ ⚠️ #น้ำท่วมหาดใหญ่ #หาดใหญ่2568,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,49,gpt-5.6-luna
SYN_NER_946,"ขอความช่วยเหลือด่วนครับ 😭 ผม นายธีรดนย์ (วายด์) อยู่กับผู้หญิงที่มีอาการผู้ป่วยหอบหืดกำเริบ หายใจวี้ดๆ แน่นหน้าอกหายใจขัดขืน แต่ยังพอพูดสื่อสารได้ และมีทารกแรกเกิดอายุ 5 วัน อ่อนแรงมาก ตัวซีดเหลืองวิกฤต ต้องการกู้ภัยหรือทีมแพทย์เข้าช่วยด่วนมากครับ 🙏

ตอนนี้อยู่ที่ บ้านห้วยแก้ว ตำบลห้วยแก้ว อำเภอวังเจ้า จังหวัดลำปาง ต้องการอาหารด้วยครับ น้ำท่วมตัดทางออกแล้ว ใครอยู่ใกล้ช่วยประสานกู้ภัยให้ทีครับ 🚨",True,help_request,บ้านห้วยแก้ว ตำบลห้วยแก้ว อำเภอวังเจ้า จังหวัดลำปาง,,0.0,0.0,นายธีรดนย์,,male,วายด์,นายธีรดนย์,,male,วายด์,"[{""name"": null, ""age"": 40, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""YELLOW"", ""symptoms_literal"": ""ผู้ป่วยหอบหืดกำเริบ หายใจวี้ดๆ แน่นหน้าอกหายใจขัดขืน แต่ยังพอพูดสื่อสารได้"", ""is_bedridden"": false}, {""name"": null, ""age"": 6, ""age_group"": ""child"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""RED"", ""symptoms_literal"": ""ทารกแรกเกิดอายุ 5 วัน อ่อนแรงมาก ตัวซีดเหลืองวิกฤต"", ""is_bedridden"": false}]",0,1,1,0,1,0,0,1,0,1686,gpt-5.6-luna
SYN_NER_947,"🚨ขอความช่วยเหลือด่วนมากค่ะ🚨 พิกุลทองเอง ติดอยู่กับน้าสุชัด ตอนนี้มีผู้ป่วยวิกฤต 2 คนค่ะ

พิกุลทองเป็นผู้ป่วยติดเตียง หายใจมีเสียงดังครางครืดคราดบีบรัดในลำคออย่างรุนแรง (Stridor) ส่วนน้าสุชัด คุณยายมีไข้สูงหนาวสั่น คอแข็งโป๊ก ก้มคอไม่ได้เลย สับสนพูดจาเลอะเลือน อาการหนักมาก ขอทีมกู้ภัยหรือทีมแพทย์เข้าช่วยด่วนเลยนะคะ 😭🙏

พิกัด 14.6384, 100.5262  
Map: https://maps.app.goo.gl/gAym73lbV2

ต้องการไฟฟ้าหรืออุปกรณ์ให้แสงสว่างด่วนค่ะ ติดต่อพิกุลทอง (กวาง) ไม่มีเบอร์โทร รบกวนช่วยแชร์ด้วยนะคะ 🚨",True,help_request,,https://maps.app.goo.gl/gAym73lbV2,14.6384,100.5262,พิกุลทอง,,female,กวาง,พิกุลทอง,,female,กวาง,"[{""name"": ""พิกุลทอง"", ""age"": 53, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""RED"", ""symptoms_literal"": ""หายใจมีเสียงดังครางครืดคราดบีบรัดในลำคออย่างรุนแรง (Stridor)"", ""is_bedridden"": true}, {""name"": ""น้าสุชัด"", ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""male"", ""triage_color"": ""RED"", ""symptoms_literal"": ""คุณยายมีไข้สูงหนาวสั่น คอแข็งโป๊ก ก้มคอไม่ได้เลย สับสนพูดจาเลอะเลือน"", ""is_bedridden"": false}]",0,2,0,0,0,1,0,0,1,192,gpt-5.6-luna
SYN_NER_948,"🙏🏻🆘 ขอความช่วยเหลือด่วนค่ะ ตอนนี้ณิชชารีย์ พูลเผ่าดำรงค์ (ดอลลี่) ติดอยู่กับครอบครัว มีผู้เสียชีวิตแล้ว 1 ราย 😭

ในบ้านมีผู้ป่วยติดเตียง 2 คน คนแรกเป็นคุณตาอายุ 75 ปี มีอาการคันผิวหนังตามขาเนื่องจากแพ้น้ำ ล้างน้ำสะอาดและปกติสุขดี อีกคนเป็นผู้ป่วยติดเตียงผู้หญิง มีอาการเสียงแหบ ไอเล็กน้อย ไม่มีไข้ รู้สึกตัวครบถ้วนสมบูรณ์ดี และมีเด็กเล็กอีกคน เด็กมีน้ำมูกไหล ไอ จาม เล็กน้อย ไม่มีอาการหอบเหนื่อยหรือหายใจขัด

รบกวนส่งทีมกู้ภัยหรืออาสาเข้าช่วยด้วยนะคะ ต้องการชุดปฐมพยาบาล อาหาร น้ำดื่ม และอุปกรณ์ให้แสงสว่าง/ชาร์จแบตค่ะ ตอนนี้ไฟฟ้าน่าจะใช้ไม่ได้ มือถือก็ต้องประหยัดแบตแล้ว 🙏🏻

พิกัด GPS 17.7479, 101.858  
https://maps.app.goo.gl/c1hoqGIM1s

ติดต่อดอลลี่ ณิชชารีย์ พูลเผ่าดำรงค์ โทร 061-794-3020 ค่ะ 🚨🛟",True,help_request,,https://maps.app.goo.gl/c1hoqGIM1s,17.7479,101.858,ณิชชารีย์ พูลเผ่าดำรงค์,061-794-3020,female,ดอลลี่,ณิชชารีย์ พูลเผ่าดำรงค์,061-794-3020,female,ดอลลี่,"[{""name"": null, ""age"": 75, ""age_group"": ""adult"", ""age_disclosure"": ""direct"", ""gender"": ""male"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""คันผิวหนังตามขาเนื่องจากแพ้น้ำ ล้างน้ำสะอาดและปกติสุขดี"", ""is_bedridden"": true}, {""name"": null, ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""เสียงแหบ ไอเล็กน้อย ไม่มีไข้ รู้สึกตัวครบถ้วนสมบูรณ์ดี"", ""is_bedridden"": true}, {""name"": null, ""age"": 2, ""age_group"": ""child"", ""age_disclosure"": ""indirect"", ""gender"": ""male"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""เด็กมีน้ำมูกไหล ไอ จาม เล็กน้อย ไม่มีอาการหอบเหนื่อยหรือหายใจขัด"", ""is_bedridden"": false}]",1,0,0,3,1,2,1,1,17,826,gpt-5.6-luna
SYN_NER_949,"🚨ขอความช่วยเหลือด่วนครับ ลุงธนูเป็นผู้ป่วยติดเตียง ติดอยู่ในพื้นที่น้ำท่วมที่วัดพระธาตุดอยคำ ตำบลป่าแฝก อำเภอเมือง จังหวัดเชียงใหม่ ตอนนี้โดนงูพิษไม่ทราบชนิดกัดที่ข้อเท้า ขาบวมแดงเป่ง ปวดรุนแรงจนทนไม่ไหว อาการหนักมากครับ ต้องการกู้ภัยหรือทีมแพทย์เข้าช่วยเหลือด่วนที่สุด 🙏🆘

พิกัด 18.2186, 101.9133  
ติดต่อผม นายอัซวา สธนกุล (เมฆ) โทร 0901304443  
ติดต่อลุงธนูได้ที่ 067 058 7286

รบกวนช่วยแชร์หรือประสานกู้ภัยให้ทีครับ อยู่ไม่ไหวแล้ว 😭🚨",True,help_request,วัดพระธาตุดอยคำ ตำบลป่าแฝก อำเภอเมือง จังหวัดเชียงใหม่,,18.2186,101.9133,ลุงธนู,067 058 7286,male,,นายอัซวา สธนกุล,0901304443,male,เมฆ,"[{""name"": ""ลุงธนู"", ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""male"", ""triage_color"": ""RED"", ""symptoms_literal"": ""โดนงูพิษไม่ทราบชนิดกัดที่ข้อเท้า ขาบวมแดงเป่ง ปวดรุนแรงจนทนไม่ไหว"", ""is_bedridden"": true}]",0,1,0,0,0,1,0,0,6,1139,gpt-5.6-luna
SYN_NER_950,"ช่วยด้วยครับ 🙏 น้ำท่วมอยู่แถววัดป่าเล้า ตำบลป่าเล้า อำเภอเมืองกาญจนบุรี จังหวัดกาญจนบุรี

คุณดารินทร์ พันธุ์สวัสดิ์ เป็นผู้ป่วยติดเตียง ตอนนี้มีอาการปวดท้องหน่วงๆ เล็กน้อยเนื่องจากทานอาหารผิดเวลา แต่ยังเดินไหวดี รบกวนช่วยนำอาหารกับน้ำมาให้ด้วยครับ ของกินไม่พอแล้ว 😭

ติดต่อคุณดารินทร์ พันธุ์สวัสดิ์ โทร 085 819 1228  
ช่วยแชร์ให้กู้ภัยหรืออาสาใกล้ๆ เห็นด้วยนะครับ 🙏",True,help_request,วัดป่าเล้า ตำบลป่าเล้า อำเภอเมืองกาญจนบุรี จังหวัดกาญจนบุรี,,0.0,0.0,คุณดารินทร์ พันธุ์สวัสดิ์,085 819 1228,female,,ยอดเขา,,male,ยอดเขา,"[{""name"": null, ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""male"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""ปวดท้องหน่วงๆ เล็กน้อยเนื่องจากทานอาหารผิดเวลา แต่ยังเดินไหวดี"", ""is_bedridden"": true}]",0,0,0,1,0,1,0,1,0,1800,gpt-5.6-luna
SYN_NER_951,"ขอความช่วยเหลือหน่อยค่ะ 🙏  
ตอนนี้เฮียวรวัจน์อยู่กับคุณยาย 2 คน ปลอดภัยดีแต่ติดอยู่ในพื้นที่ น้ำออกไปไหนไม่ได้ ต้องการอาหารสำหรับ 5 คน และไฟฉาย/อุปกรณ์ให้แสงสว่าง 1 ชุดค่ะ

คุณยายคนหนึ่งเสียงแหบ ไอเล็กน้อย ไม่มีไข้ รู้สึกตัวครบถ้วนสมบูรณ์ดี ส่วนยายฉวีวรรณปวดท้องหน่วงๆ เล็กน้อยเนื่องจากทานอาหารผิดเวลา แต่ยังเดินไหวดี

รบกวนพี่ๆ กู้ภัยหรืออาสาช่วยนำอาหารกับไฟฉายเข้าไปให้ด้วยนะคะ ติดต่อหมอช่อทิพย์ โทร 064 902 3070 ค่ะ  
พิกัดแผนที่ https://maps.app.goo.gl/Aj2RVJIbjo  
ช่วยด้วยนะคะ 🙏😭",True,help_request,,https://maps.app.goo.gl/Aj2RVJIbjo,0.0,0.0,เฮียวรวัจน์,,male,,หมอช่อทิพย์,064 902 3070,female,,"[{""name"": null, ""age"": 71, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""เสียงแหบ ไอเล็กน้อย ไม่มีไข้ รู้สึกตัวครบถ้วนสมบูรณ์ดี"", ""is_bedridden"": false}, {""name"": ""ยายฉวีวรรณ"", ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""ปวดท้องหน่วงๆ เล็กน้อยเนื่องจากทานอาหารผิดเวลา แต่ยังเดินไหวดี"", ""is_bedridden"": false}]",0,0,0,2,0,0,0,5,1,630,gpt-5.6-luna
SYN_NER_952,อัปเดตนะคะ น้ำเริ่มลดลงนิดหน่อยแล้ว แต่หลายพื้นที่ยังท่วมสูง ถนนบางเส้นผ่านไม่ได้ ใครจะเดินทางเช็กเส้นทางกันดีๆ ก่อนนะคะ 🙏🌧️,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,370,gpt-5.6-luna
SYN_NER_953,"🚨ขอความช่วยเหลือด่วนค่ะ 🙏 น้ำท่วมอยู่ที่หมู่บ้านบ้านกลาง ต.บ้านกลาง อ.สูงเม่น จ.พิษณุโลก พิกัด 13.903, 100.7305

ตอนนี้มีผู้หญิงอาการน่าเป็นห่วง มีอาการชาหนาๆ ซีกขวาของร่างกายเฉียบพลัน แขนขาหยิบจับอะไรไม่ได้ร่วงหล่น ขอทีมกู้ภัยหรือแพทย์เข้าช่วยด่วนค่ะ 😭

มีเด็กเล็กอยู่ด้วย เด็กมีน้ำมูกไหล ไอ จาม เล็กน้อย ไม่มีอาการหอบเหนื่อยหรือหายใจขัด

ต้องการชุดปฐมพยาบาลประมาณ 16 ชุด และอาหารสำหรับสองคนค่ะ ของเริ่มไม่พอแล้ว 🙏

นางสาวนงพร (โดนัท) โทร 080-500-0523 ค่ะ ติดต่อหนูได้เลย ขอความช่วยเหลือด้วยนะคะ 🚩",True,help_request,หมู่บ้านบ้านกลาง ต.บ้านกลาง อ.สูงเม่น จ.พิษณุโลก,,13.903,100.7305,นางสาวนงพร,080-500-0523,female,โดนัท,นางสาวนงพร,080-500-0523,female,โดนัท,"[{""name"": null, ""age"": 6, ""age_group"": ""child"", ""age_disclosure"": ""indirect"", ""gender"": ""male"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""เด็กมีน้ำมูกไหล ไอ จาม เล็กน้อย ไม่มีอาการหอบเหนื่อยหรือหายใจขัด"", ""is_bedridden"": false}, {""name"": null, ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""YELLOW"", ""symptoms_literal"": ""มีอาการชาหนาๆ ซีกขวาของร่างกายเฉียบพลัน แขนขาหยิบจับอะไรไม่ได้ร่วงหล่น"", ""is_bedridden"": false}]",0,0,1,1,1,0,16,2,0,691,gpt-5.6-luna
SYN_NER_954,"ขอความช่วยเหลือด่วนค่ะ ตอนนี้ติดอยู่ที่วัดป่าเล้า ตำบลป่าเล้า อำเภอเมืองชลบุรี จังหวัดชลบุรี มีผู้ใหญ่ 60 ปีปวดท้องรุนแรงมาก ทนไม่ไหว (คนไข้ทั่วไปอายุน้อยกว่า 50 ปี) แล้วมีน้อง 4 ขวบหายใจเฮือกๆ หายใจไม่ทัน เหมือนเหนื่อยล้าจะหยุดหายใจ อาการหนักมากช่วยส่งกู้ภัยหรือทีมแพทย์มาด่วนๆ เลยนะคะ 😭🙏

มีน้องศรายุ เด็ก 6 ขวบ หลานสาวหกล้มข้อเท้าแพลงแดงนิดหน่อย บ่นเจ็บแต่ยังเดินกะเผลกๆ ได้ ตอนนี้ต้องการชุดปฐมพยาบาลประมาณ 7 ชุด และอาหารด้วยค่ะ ติดต่อโฟน นุริสา โทร 085-853-1568 ช่วยทีนะคะ 🚨",True,help_request,วัดป่าเล้า ตำบลป่าเล้า อำเภอเมืองชลบุรี จังหวัดชลบุรี,,0.0,0.0,นุริสา,085-853-1568,female,โฟน,นุริสา,085-853-1568,female,โฟน,"[{""name"": null, ""age"": 60, ""age_group"": ""adult"", ""age_disclosure"": ""direct"", ""gender"": ""male"", ""triage_color"": ""YELLOW"", ""symptoms_literal"": ""ปวดท้องรุนแรงมาก ทนไม่ไหว (คนไข้ทั่วไปอายุน้อยกว่า 50 ปี)"", ""is_bedridden"": false}, {""name"": null, ""age"": 4, ""age_group"": ""child"", ""age_disclosure"": ""direct"", ""gender"": ""male"", ""triage_color"": ""RED"", ""symptoms_literal"": ""หายใจเฮือกๆ หายใจไม่ทัน เหมือนเหนื่อยล้าจะหยุดหายใจ"", ""is_bedridden"": false}, {""name"": ""น้องศรายุ"", ""age"": 6, ""age_group"": ""child"", ""age_disclosure"": ""indirect"", ""gender"": ""male"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""หลานสาวหกล้มข้อเท้าแพลงแดงนิดหน่อย บ่นเจ็บแต่ยังเดินกะเผลกๆ ได้"", ""is_bedridden"": false}]",0,1,1,1,2,0,7,1,0,1379,gpt-5.6-luna
SYN_NER_955,อัปเดตสถานการณ์น้ำท่วมแถวหาดใหญ่ค่ะ ระดับน้ำบางจุดยังทรงตัว ถนนราษฎร์บูรณะมีน้ำขัง รถเล็กควรหลีกเลี่ยงเส้นทางนี้นะคะ ติดตามประกาศจากทางการกันด้วยค่ะ 🙏🌧️,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,349,gpt-5.6-luna
SYN_NER_956,"⚠️🆘ขอความช่วยเหลือด่วนมากค่ะ🆘

ติดอยู่ที่ ชุมชนบ้านดอนมูล ตำบลห้วยข้าว อำเภอสันติสุข จังหวัดอุตรดิตถ์  
พิกัด 13.0242, 102.5346

ในบ้านมีคนป่วยหลายคนค่ะ โดยเฉพาะคุณยายผู้ป่วยติดเตียง อายุ 83 ปี ตอนนี้คนท้องปวดท้องเกร็งตัวงอรุนแรงเฉียบพลัน มีมูกเลือดแดงสดไหลนอง อาการหนักมาก ขอทีมแพทย์หรือกู้ภัยเข้าช่วยด่วนเลยค่ะ 🚨

ผู้ชายอีกคนมีอาการข้อสะโพกหลุด ขยับเขยื้อนขาไม่ได้เลย ปวดแสบทรมานร้องโอดครวญ ส่วนเด็กผู้หญิงน้องบ่นคันตามผิวหนัง มีตุ่มแดงยุงกัด 3-4 จุด ทายาหม่องก็ทุเลา แต่ทุกคนยังออกจากพื้นที่ไม่ได้ค่ะ

ตอนนี้ขออาหารด้วยนะคะ ของกินไม่พอแล้ว 🙏  
ดรุณี โทร 0820106734 ช่วยด้วยค่ะ ติดต่อได้ที่เบอร์นี้เลย 😭",True,help_request,ชุมชนบ้านดอนมูล ตำบลห้วยข้าว อำเภอสันติสุข จังหวัดอุตรดิตถ์,,13.0242,102.5346,ดรุณี,0820106734,female,,ดรุณี,0820106734,female,,"[{""name"": null, ""age"": 83, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""RED"", ""symptoms_literal"": ""คนท้องปวดท้องเกร็งตัวงอรุนแรงเฉียบพลัน มีมูกเลือดแดงสดไหลนอง"", ""is_bedridden"": true}, {""name"": null, ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""male"", ""triage_color"": ""YELLOW"", ""symptoms_literal"": ""ข้อสะโพกหลุด ขยับเขยื้อนขาไม่ได้เลย ปวดแสบทรมานร้องโอดครวญ"", ""is_bedridden"": false}, {""name"": null, ""age"": 7, ""age_group"": ""child"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""น้องบ่นคันตามผิวหนัง มีตุ่มแดงยุงกัด 3-4 จุด ทายาหม่องก็ทุเลา"", ""is_bedridden"": false}]",1,1,1,1,1,1,0,1,0,158,gpt-5.6-luna
SYN_NER_957,"ช่วยลุงธนาทร อายุ 66 ปี กับน้าเสาวณีย์ด้วยนะคะ ตอนนี้ทั้งคู่ชักเกร็งอย่างรุนแรง ตาเหลือกค้าง แขนขากระตุกเกร็งต่อเนื่อง อาการหนักมากค่ะ 🚨🙏🏻 ต้องการทีมกู้ภัยด่วนและชุดปฐมพยาบาล อาหารสำหรับ 19 คนด้วยนะคะ

พิกัด https://maps.app.goo.gl/1uskymG3XS  
ติดต่อผู้ประสานงาน พี่ฐิติภัสร์ 0665334083 หรือ ลุงธนาทร 0675029644 ค่ะ ช่วยทีนะคะ 😭",True,help_request,,https://maps.app.goo.gl/1uskymG3XS,0.0,0.0,ลุงธนาทร,0675029644,male,เนวี่,พี่ฐิติภัสร์,0665334083,female,,"[{""name"": ""ลุงธนาทร"", ""age"": 66, ""age_group"": ""adult"", ""age_disclosure"": ""direct"", ""gender"": ""male"", ""triage_color"": ""RED"", ""symptoms_literal"": ""คนไข้กำลังชักเกร็งอย่างรุนแรง ตาเหลือกค้าง แขนขากระตุกเกร็งต่อเนื่อง"", ""is_bedridden"": false}, {""name"": ""น้าเสาวณีย์"", ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""RED"", ""symptoms_literal"": ""คนไข้กำลังชักเกร็งอย่างรุนแรง ตาเหลือกค้าง แขนขากระตุกเกร็งต่อเนื่อง"", ""is_bedridden"": false}]",0,2,0,0,0,0,1,19,0,1612,gpt-5.6-luna
